ID,probability
TEST_00000,0.0014919514701245862
TEST_00001,0.004708101907945101
TEST_00002,0.14652949931196016
TEST_00003,0.09981225840315507
TEST_00004,0.49403508519937694
TEST_00005,0.1307745953294634
TEST_00006,0.4609073926853917
TEST_00007,0.344418463016387
TEST_00008,0.26905138505307036
TEST_00009,0.0014822515265240648
TEST_00010,0.05443946951049649
TEST_00011,0.47927233788049317
TEST_00012,0.3787064896330188
TEST_00013,0.42829116786094473
TEST_00014,0.28315505508024347
TEST_00015,0.0028733894856143097
TEST_00016,0.23597752045117398
TEST_00017,0.3675344551559855
TEST_00018,0.19810520062654668
TEST_00019,0.6436503148003675
TEST_00020,0.25156395867340664
TEST_00021,0.3965299257600852
TEST_00022,0.2768412688527378
TEST_00023,0.2179395499848313
TEST_00024,0.3971828546688008
TEST_00025,0.0018772090981596828
TEST_00026,0.11918499935941983
TEST_00027,0.46123480659105154
TEST_00028,0.17842727168324546
TEST_00029,0.197479785999816
TEST_00030,0.45290576974611685
TEST_00031,0.18861585041998002
TEST_00032,0.16486527402573853
TEST_00033,0.1733718683221792
TEST_00034,0.4010101054475697
TEST_00035,0.001532710861473394
TEST_00036,0.13226729116937438
TEST_00037,0.3308233928869139
TEST_00038,0.23932673419556982
TEST_00039,0.00253043149031479
TEST_00040,0.1989577694185275
TEST_00041,0.13723416221096896
TEST_00042,0.3152624242454081
TEST_00043,0.3242433596147622
TEST_00044,0.30536996563299285
TEST_00045,0.46284961197829433
TEST_00046,0.5521554147662803
TEST_00047,0.23055955307013729
TEST_00048,0.1368901378387159
TEST_00049,0.3834553428348142
TEST_00050,0.2385406548716597
TEST_00051,0.16749560857640466
TEST_00052,0.13801709275583762
TEST_00053,0.5638930922303166
TEST_00054,0.001475544748067693
TEST_00055,0.416391944031494
TEST_00056,0.3194431587832166
TEST_00057,0.2122585533069326
TEST_00058,0.5053975808830924
TEST_00059,0.18281336478975913
TEST_00060,0.0022840240036121192
TEST_00061,0.1713481067836318
TEST_00062,0.3303529147977745
TEST_00063,0.3328021513171956
TEST_00064,0.19965732042357937
TEST_00065,0.001654434629457323
TEST_00066,0.2564293867354025
TEST_00067,0.19419110956427554
TEST_00068,0.284945251748963
TEST_00069,0.4661087333441922
TEST_00070,0.37295071004192626
TEST_00071,0.3718363682896077
TEST_00072,0.225366427133893
TEST_00073,0.2734208566655816
TEST_00074,0.14177402753273294
TEST_00075,0.2437786557411551
TEST_00076,0.0174480505782232
TEST_00077,0.002283092195631331
TEST_00078,0.1205211752533874
TEST_00079,0.19215229598202266
TEST_00080,0.3672300914230464
TEST_00081,0.0015922108831515538
TEST_00082,0.20184448537117058
TEST_00083,0.17019004280704678
TEST_00084,0.43316959707049213
TEST_00085,0.37030450151745553
TEST_00086,0.001419635091935511
TEST_00087,0.388898042904371
TEST_00088,0.128929545402945
TEST_00089,0.3822826288868281
TEST_00090,0.24325842557402064
TEST_00091,0.0999347673827848
TEST_00092,0.36967851257582685
TEST_00093,0.532779266614156
TEST_00094,0.0008600405235434885
TEST_00095,0.0018422541510790284
TEST_00096,0.44576598008080737
TEST_00097,0.10804227704771047
TEST_00098,0.3855006422087203
TEST_00099,0.27041062992937875
TEST_00100,0.10177662163660361
TEST_00101,0.18508293616256014
TEST_00102,0.351671673855484
TEST_00103,0.3162156634086004
TEST_00104,0.3716684751130223
TEST_00105,0.4764834304226235
TEST_00106,0.266804252974627
TEST_00107,0.001326990850352478
TEST_00108,0.3342461240125829
TEST_00109,0.001415990986281496
TEST_00110,0.3852375101795224
TEST_00111,0.4272878966301204
TEST_00112,0.01931037457744767
TEST_00113,0.38634683794100844
TEST_00114,0.22234253737620507
TEST_00115,0.39169601719850305
TEST_00116,0.002024921256694835
TEST_00117,0.46896983484159976
TEST_00118,0.3362688124093177
TEST_00119,0.1509132253461024
TEST_00120,0.0020195382393162174
TEST_00121,0.0015608292822076003
TEST_00122,0.3254089028201065
TEST_00123,0.4774280912949056
TEST_00124,0.4019991747866652
TEST_00125,0.284038812542744
TEST_00126,0.002213916062396855
TEST_00127,0.06395738362368951
TEST_00128,0.2815189605782671
TEST_00129,0.4182473155629426
TEST_00130,0.21082138242872872
TEST_00131,0.38751910386208577
TEST_00132,0.0015435369512724413
TEST_00133,0.2555335226706839
TEST_00134,0.37238211584099945
TEST_00135,0.001834824183759488
TEST_00136,0.17843432020677738
TEST_00137,0.24436634818177097
TEST_00138,0.07642720652571447
TEST_00139,0.26506320773843184
TEST_00140,0.017246872267785568
TEST_00141,0.0014597749911386825
TEST_00142,0.30985502439296486
TEST_00143,0.0027657805416780694
TEST_00144,0.13526593229788655
TEST_00145,0.4753983475605621
TEST_00146,0.15163110169644642
TEST_00147,0.22201997183129835
TEST_00148,0.23797945824483133
TEST_00149,0.42347289529097837
TEST_00150,0.0019136893682680151
TEST_00151,0.0008706962834101776
TEST_00152,0.42408364935496234
TEST_00153,0.2965367752435868
TEST_00154,0.027438767071768483
TEST_00155,0.2296200553508975
TEST_00156,0.36614015896136565
TEST_00157,0.35425124101569955
TEST_00158,0.42465015397797384
TEST_00159,0.3446078410926875
TEST_00160,0.39296447267183676
