ID,probability
TEST_00000,0.0008562652292692487
TEST_00001,0.008409469319722257
TEST_00002,0.1399192651386722
TEST_00003,0.09432111734904335
TEST_00004,0.4468636869893864
TEST_00005,0.12601976689769542
TEST_00006,0.4493637297048701
TEST_00007,0.3445171987630046
TEST_00008,0.19547194331512427
TEST_00009,0.0008073416996207414
TEST_00010,0.043408467548438134
TEST_00011,0.41407438567540245
TEST_00012,0.3794843916893345
TEST_00013,0.3945863371931697
TEST_00014,0.37967035230425
TEST_00015,0.0020451522818282506
TEST_00016,0.21985632731085847
TEST_00017,0.3866053924505481
TEST_00018,0.18508574195994792
TEST_00019,0.7886251380216145
TEST_00020,0.2574635758925528
TEST_00021,0.423720520399823
TEST_00022,0.26350923485543254
TEST_00023,0.21611891747334896
TEST_00024,0.40914603210006056
TEST_00025,0.0009823553674429312
TEST_00026,0.1465139676544159
TEST_00027,0.5683518127720334
TEST_00028,0.18184029963435136
TEST_00029,0.2022167854866797
TEST_00030,0.44281217605770923
TEST_00031,0.1947913724196702
TEST_00032,0.17476296062999433
TEST_00033,0.17252592344029738
TEST_00034,0.4020485509436257
TEST_00035,0.0010367705394673063
TEST_00036,0.11633656670846117
TEST_00037,0.3380987275743749
TEST_00038,0.23591720374609793
TEST_00039,0.0010673931940965336
TEST_00040,0.18946638969514723
TEST_00041,0.1581985553652438
TEST_00042,0.32046901536879197
TEST_00043,0.2917865587447391
TEST_00044,0.33813001623367916
TEST_00045,0.6565829613532685
TEST_00046,0.5816997802707669
TEST_00047,0.21840971164778483
TEST_00048,0.12459655713800054
TEST_00049,0.41286804375899355
TEST_00050,0.25692669706031723
TEST_00051,0.1776743321105228
TEST_00052,0.09227056050540292
TEST_00053,0.6272055450760761
TEST_00054,0.0006608814460308484
TEST_00055,0.435533838398876
TEST_00056,0.29797652895096605
TEST_00057,0.20858628711602795
TEST_00058,0.5221976067365547
TEST_00059,0.14076846834814444
TEST_00060,0.005974211879786749
TEST_00061,0.16395786959311537
TEST_00062,0.26134444923952593
TEST_00063,0.3306445462141187
TEST_00064,0.2083322146324264
TEST_00065,0.0013666978952473923
TEST_00066,0.24967047631601938
TEST_00067,0.20335165640953504
TEST_00068,0.29130126969226133
TEST_00069,0.4732633791496645
TEST_00070,0.39872934328922577
TEST_00071,0.35520830476690596
TEST_00072,0.21243874128721035
TEST_00073,0.2914897193876897
TEST_00074,0.13903939224699252
TEST_00075,0.27010179249677857
TEST_00076,0.016050074955324418
TEST_00077,0.002543728594959776
TEST_00078,0.11658539495686332
TEST_00079,0.19479578643528675
TEST_00080,0.32305125365911713
TEST_00081,0.0005985126994509001
TEST_00082,0.19036346616327074
TEST_00083,0.1736419225237214
TEST_00084,0.4518612833417998
TEST_00085,0.41430980124746186
TEST_00086,0.0009878790520690872
TEST_00087,0.41415297276550733
TEST_00088,0.0722543555992374
TEST_00089,0.410688383964602
TEST_00090,0.27904349956742164
TEST_00091,0.085393476678136
TEST_00092,0.3539943851695387
TEST_00093,0.5334326295030474
TEST_00094,0.0004489667081231593
TEST_00095,0.0010149064155563956
TEST_00096,0.4742222050285211
TEST_00097,0.11895388406348827
TEST_00098,0.3581136871155572
TEST_00099,0.27435541364989924
TEST_00100,0.11894589238167466
TEST_00101,0.19409035392080926
TEST_00102,0.3621548832267713
TEST_00103,0.2627685072273581
TEST_00104,0.36621493813223305
TEST_00105,0.47333686434334626
TEST_00106,0.29182179502077255
TEST_00107,0.0005772208629160694
TEST_00108,0.34172964287671137
TEST_00109,0.0005909013391734641
TEST_00110,0.4131479957406001
TEST_00111,0.3948762864343184
TEST_00112,0.012071208132195716
TEST_00113,0.34660164347860395
TEST_00114,0.21889546285889908
TEST_00115,0.3917906513887124
TEST_00116,0.0050945088371823375
TEST_00117,0.4735187500804762
TEST_00118,0.3376884291642781
TEST_00119,0.1454791052700643
TEST_00120,0.0013855915736575004
TEST_00121,0.0005976255123609437
TEST_00122,0.2939388152576779
TEST_00123,0.5390253748944521
TEST_00124,0.4142065732813558
TEST_00125,0.29077533374448944
TEST_00126,0.008760857509579731
TEST_00127,0.055094404180987135
TEST_00128,0.242790450672715
TEST_00129,0.48234909091445205
TEST_00130,0.22528615680497835
TEST_00131,0.4142679631712106
TEST_00132,0.0006515177804475362
TEST_00133,0.27128408543706495
TEST_00134,0.3752573042650347
TEST_00135,0.0010695583580211262
TEST_00136,0.1682495948269477
TEST_00137,0.1915260734314257
TEST_00138,0.06619917500245263
TEST_00139,0.23839825536267614
TEST_00140,0.017284867833648423
TEST_00141,0.0016134160954932118
TEST_00142,0.3089605916510639
TEST_00143,0.001966352089822183
TEST_00144,0.12831188127300042
TEST_00145,0.3602367986119306
TEST_00146,0.14226504863065179
TEST_00147,0.21974167439063616
TEST_00148,0.24615110152727168
TEST_00149,0.43530696270577207
TEST_00150,0.0010093901188641086
TEST_00151,0.0003311517230666617
TEST_00152,0.39935366584406917
TEST_00153,0.278052287358257
TEST_00154,0.01703149099464166
TEST_00155,0.23568561757237258
