ID,probability
TEST_00000,0.0012342962882836894
TEST_00001,0.0020695698259790662
TEST_00002,0.16439569703848336
TEST_00003,0.10183902954669623
TEST_00004,0.5170469706469792
TEST_00005,0.12386085148882184
TEST_00006,0.44090962082538154
TEST_00007,0.34212653911166724
TEST_00008,0.22766553281827873
TEST_00009,0.0012989069147296048
TEST_00010,0.048072217740538346
TEST_00011,0.4701231341332039
TEST_00012,0.37216970127469523
TEST_00013,0.38702753273449075
TEST_00014,0.32602512005000733
TEST_00015,0.00153287627968961
TEST_00016,0.23876454496805322
TEST_00017,0.36442919585500927
TEST_00018,0.17587090282594994
TEST_00019,0.6053098289810577
TEST_00020,0.2509581561061437
TEST_00021,0.4109733421468897
TEST_00022,0.2890155145852751
TEST_00023,0.20248593105408277
TEST_00024,0.410968783245922
TEST_00025,0.0014894726966870645
TEST_00026,0.11700036111375005
TEST_00027,0.42025285442559795
TEST_00028,0.16814560690564878
TEST_00029,0.18808415293905423
TEST_00030,0.44656985202113025
TEST_00031,0.17854287371561825
TEST_00032,0.1609721807309065
TEST_00033,0.17186172595052981
TEST_00034,0.4334062797494413
TEST_00035,0.001395610105860133
TEST_00036,0.1223676671712353
TEST_00037,0.3230644651959617
TEST_00038,0.2611994035385702
TEST_00039,0.0013049700277147748
TEST_00040,0.18367870675228495
TEST_00041,0.13202973720562802
TEST_00042,0.30325259312775016
TEST_00043,0.3213616503463112
TEST_00044,0.3156823642577268
TEST_00045,0.4742376381042756
TEST_00046,0.5059100956582783
TEST_00047,0.24258259595961668
TEST_00048,0.13841043331127048
TEST_00049,0.4079544375051813
TEST_00050,0.2459842909047194
TEST_00051,0.1562791839279647
TEST_00052,0.11606683959987191
TEST_00053,0.5998267723312519
TEST_00054,0.001550106196157537
TEST_00055,0.4068556008144623
TEST_00056,0.3325487442356888
TEST_00057,0.2111116247925866
TEST_00058,0.5022545345110769
TEST_00059,0.17489313545832394
TEST_00060,0.0020819143600369194
TEST_00061,0.16110165631750775
TEST_00062,0.3495338544836174
TEST_00063,0.33021863439882326
