ID,probability
TEST_00000,0.05268288197975063
TEST_00001,0.053401473093510246
TEST_00002,0.12079749558251818
TEST_00003,0.0924161243817203
TEST_00004,0.5573896783093293
TEST_00005,0.11026613015203475
TEST_00006,0.4986204217602637
TEST_00007,0.3181937649163597
TEST_00008,0.22552207320385406
TEST_00009,0.05265753947565912
TEST_00010,0.07130826265978674
TEST_00011,0.519319371085543
TEST_00012,0.3854206803301978
TEST_00013,0.4493304670374054
TEST_00014,0.23682407799848512
TEST_00015,0.052937723442135494
TEST_00016,0.19242547905799068
TEST_00017,0.35270256119946547
TEST_00018,0.16249440903846102
TEST_00019,0.7650016853585336
TEST_00020,0.21125457350368812
TEST_00021,0.40471373059648613
TEST_00022,0.23754217015464077
TEST_00023,0.17910353197054407
TEST_00024,0.3953954563631188
TEST_00025,0.052743827493756765
TEST_00026,0.10397071763151224
TEST_00027,0.5079529016973715
TEST_00028,0.14667041004355724
TEST_00029,0.1565143725994529
TEST_00030,0.48318043557524765
TEST_00031,0.15217167753242644
TEST_00032,0.13545320475811629
TEST_00033,0.1415967006092122
TEST_00034,0.40749544527447545
TEST_00035,0.05267222208818814
TEST_00036,0.11283155591092543
TEST_00037,0.3011381386610738
TEST_00038,0.1959280195413766
TEST_00039,0.05288694183636054
TEST_00040,0.1677907594114158
TEST_00041,0.11718364618694006
TEST_00042,0.28505676797781226
TEST_00043,0.2979085665451562
TEST_00044,0.2766866634137538
TEST_00045,0.5130735083174836
TEST_00046,0.6143399951393884
TEST_00047,0.1852232039945966
TEST_00048,0.11596184329568363
TEST_00049,0.39029053089560384
TEST_00050,0.1908374559418605
TEST_00051,0.1374976198222732
TEST_00052,0.11515800073844862
TEST_00053,0.6599213767913918
TEST_00054,0.052730608349195206
TEST_00055,0.42751760223529406
TEST_00056,0.2769836976507414
TEST_00057,0.1749233138102718
TEST_00058,0.5635408454013994
TEST_00059,0.15202695184480927
TEST_00060,0.053118012879588936
TEST_00061,0.13925768405064334
TEST_00062,0.29854121130660366
TEST_00063,0.3162531732720288
TEST_00064,0.16190145372116233
TEST_00065,0.05281102437255676
TEST_00066,0.2170027087912029
TEST_00067,0.15851914694545494
TEST_00068,0.24645449156520233
TEST_00069,0.5044796649854452
TEST_00070,0.36774659816064725
TEST_00071,0.34409209938759533
TEST_00072,0.18841756185914407
TEST_00073,0.2443219063232445
TEST_00074,0.11872400740277587
TEST_00075,0.20478473737642072
TEST_00076,0.05796401049320494
TEST_00077,0.05301511829819662
TEST_00078,0.10583628604608353
TEST_00079,0.15051315958957473
TEST_00080,0.3473352107523329
TEST_00081,0.05264100882215619
TEST_00082,0.16459971964743614
TEST_00083,0.13902306028781733
TEST_00084,0.45572812108976873
TEST_00085,0.36946292831448185
TEST_00086,0.05264460870922788
TEST_00087,0.3837583442918167
TEST_00088,0.10962695959549676
TEST_00089,0.3809915860355488
TEST_00090,0.2089409506131442
TEST_00091,0.09121788164269513
TEST_00092,0.3549046387137561
TEST_00093,0.6102721519275148
TEST_00094,0.052512326919325905
TEST_00095,0.052714752349902104
TEST_00096,0.47074041358434504
TEST_00097,0.09622865742418706
TEST_00098,0.37828660739386777
TEST_00099,0.2363801566435466
TEST_00100,0.09267630859220247
TEST_00101,0.1596894309080339
TEST_00102,0.35651590666414723
TEST_00103,0.2785976768643369
TEST_00104,0.35700146075472006
TEST_00105,0.5214648921151107
TEST_00106,0.22286457804280396
TEST_00107,0.05262629975470599
TEST_00108,0.30760213899029654
TEST_00109,0.052670182917437955
TEST_00110,0.3764556348946689
TEST_00111,0.4327830020119128
TEST_00112,0.05811721695538421
TEST_00113,0.3791399740548304
TEST_00114,0.1865804930060611
TEST_00115,0.39113677644852207
